credit.policy,revol.util,fico,inq.last.6mths,purpose
True,94.6,677,2,debt_consolidation
True,46.7,707,1,debt_consolidation
True,1.4,797,0,home_improvement
True,50.6,722,3,debt_consolidation
True,87.3,762,0,credit_card
True,39.5,757,0,major_purchase
True,52.7,727,0,all_other
True,60.6,712,2,credit_card
True,62.3,707,3,all_other
True,63.4,717,0,debt_consolidation
True,66.2,687,0,credit_card
True,47.2,682,0,debt_consolidation
True,8.0,682,2,major_purchase
True,96.1,682,0,credit_card
True,47.5,737,0,debt_consolidation
True,24.4,682,3,debt_consolidation
True,32.9,672,3,credit_card
True,98.2,712,0,credit_card
True,37.6,662,1,debt_consolidation
True,22.8,757,0,all_other
True,73.6,712,0,debt_consolidation
True,77.1,702,0,debt_consolidation
True,23.9,732,0,credit_card
True,7.0,792,0,credit_card
True,51.0,752,0,credit_card
True,83.2,697,0,debt_consolidation
True,47.8,742,0,all_other
True,73.8,707,0,debt_consolidation
True,66.7,687,0,debt_consolidation
True,22.8,767,1,major_purchase
True,35.4,747,4,home_improvement
True,47.2,707,2,debt_consolidation
True,0.0,727,1,debt_consolidation
True,41.0,697,2,major_purchase
True,61.6,707,0,debt_consolidation
True,70.2,672,0,debt_consolidation
True,28.9,712,0,debt_consolidation
True,49.0,712,0,credit_card
True,37.0,697,2,debt_consolidation
True,81.2,677,3,debt_consolidation
True,74.7,677,1,educational
True,16.7,747,0,all_other
True,87.9,697,1,educational
True,70.3,692,0,debt_consolidation
True,88.6,682,0,all_other
True,25.0,722,1,debt_consolidation
True,52.1,677,0,all_other
True,71.0,697,1,debt_consolidation
True,30.2,702,2,debt_consolidation
True,16.7,792,0,all_other
True,81.3,677,3,debt_consolidation
True,42.8,712,0,credit_card
True,86.4,672,1,home_improvement
True,15.6,677,0,home_improvement
True,82.5,677,2,credit_card
True,8.3,662,3,all_other
True,51.8,672,1,credit_card
True,60.9,677,0,credit_card
True,35.9,707,0,credit_card
True,71.2,702,1,all_other
True,2.0,742,0,debt_consolidation
True,74.4,697,0,debt_consolidation
True,26.4,747,0,debt_consolidation
True,61.2,677,2,debt_consolidation
True,6.4,737,0,all_other
True,20.6,732,0,debt_consolidation
True,24.7,782,1,debt_consolidation
True,44.2,742,1,all_other
True,0.4,702,0,all_other
True,75.6,732,0,credit_card
True,60.8,682,0,debt_consolidation
True,0.8,752,1,major_purchase
True,23.1,662,2,home_improvement
True,32.0,757,0,credit_card
True,31.1,662,1,debt_consolidation
True,51.5,702,2,debt_consolidation
True,31.9,707,2,credit_card
True,2.7,797,0,debt_consolidation
True,47.8,732,0,debt_consolidation
True,3.1,812,0,all_other
True,53.4,687,2,debt_consolidation
True,92.2,687,0,debt_consolidation
True,44.2,752,1,debt_consolidation
True,1.0,717,0,home_improvement
True,18.0,762,1,home_improvement
True,3.6,762,2,major_purchase
True,58.9,672,3,debt_consolidation
True,89.5,662,1,debt_consolidation
True,85.4,682,1,credit_card
True,49.3,712,2,debt_consolidation
True,30.9,732,0,debt_consolidation
True,19.5,762,1,debt_consolidation
True,82.5,697,0,credit_card
True,82.7,662,3,debt_consolidation
True,50.9,677,2,all_other
True,69.0,662,0,debt_consolidation
True,64.0,687,1,debt_consolidation
True,34.2,707,1,credit_card
True,61.3,692,2,debt_consolidation
True,23.1,717,1,all_other
True,70.9,752,0,all_other
True,69.9,702,1,all_other
True,48.9,687,0,credit_card
True,81.6,687,3,credit_card
True,84.0,682,1,all_other
True,66.9,712,2,debt_consolidation
True,15.1,722,0,debt_consolidation
True,5.1,782,0,all_other
True,43.4,672,2,debt_consolidation
True,88.8,697,0,credit_card
True,62.3,672,0,credit_card
True,41.4,692,0,debt_consolidation
True,3.8,762,1,major_purchase
True,40.4,677,2,debt_consolidation
True,41.4,707,2,all_other
True,87.8,702,0,credit_card
True,12.0,727,0,debt_consolidation
True,1.9,777,1,debt_consolidation
True,10.8,762,3,home_improvement
True,0.7,797,5,all_other
True,52.4,697,2,all_other
True,61.4,707,0,all_other
True,95.2,682,1,debt_consolidation
True,1.4,802,0,all_other
True,49.4,732,0,debt_consolidation
True,17.5,757,3,all_other
True,45.3,717,0,credit_card
True,46.6,777,0,all_other
True,97.4,712,0,debt_consolidation
True,96.2,687,1,credit_card
True,88.1,687,1,all_other
True,69.2,677,0,credit_card
True,20.3,797,2,all_other
True,27.0,747,0,all_other
True,36.2,707,0,debt_consolidation
True,31.8,742,0,all_other
True,39.6,687,0,home_improvement
True,30.7,727,0,debt_consolidation
True,37.0,692,1,educational
True,18.7,762,0,all_other
True,53.9,702,1,home_improvement
True,90.3,692,0,credit_card
True,90.5,662,1,credit_card
True,53.4,672,0,all_other
True,70.1,667,2,debt_consolidation
True,11.1,797,1,all_other
True,25.3,742,0,debt_consolidation
True,47.6,732,0,debt_consolidation
True,90.3,662,0,debt_consolidation
True,59.4,662,1,debt_consolidation
True,4.4,727,1,home_improvement
True,40.9,662,1,educational
True,32.7,662,0,all_other
True,10.7,722,2,all_other
True,94.5,692,2,credit_card
True,26.6,692,1,debt_consolidation
True,37.6,682,3,debt_consolidation
True,20.0,697,0,all_other
True,3.8,732,0,debt_consolidation
True,62.0,697,2,credit_card
True,53.6,672,3,all_other
True,46.9,672,1,credit_card
True,24.0,722,0,debt_consolidation
True,37.9,717,1,debt_consolidation
True,0.0,762,1,all_other
True,56.2,752,0,all_other
True,86.2,672,1,credit_card
True,47.1,692,1,credit_card
True,64.5,687,2,debt_consolidation
True,34.1,712,1,debt_consolidation
True,56.7,702,0,all_other
True,10.7,752,0,educational
True,53.8,767,0,credit_card
True,86.0,692,0,debt_consolidation
True,30.8,677,3,credit_card
True,15.5,782,0,debt_consolidation
True,1.2,747,3,home_improvement
True,6.4,722,1,credit_card
True,76.7,672,0,debt_consolidation
True,43.0,697,1,all_other
True,23.8,672,1,home_improvement
True,48.3,742,6,credit_card
True,17.2,742,0,debt_consolidation
True,54.1,712,0,all_other
True,54.6,732,1,home_improvement
True,19.8,707,2,debt_consolidation
True,85.8,667,2,debt_consolidation
True,64.1,677,0,debt_consolidation
True,32.3,717,0,credit_card
True,65.4,662,0,debt_consolidation
True,94.0,672,0,debt_consolidation
True,92.3,662,2,credit_card
True,30.8,712,0,debt_consolidation
True,35.8,667,1,all_other
True,23.8,702,2,debt_consolidation
True,3.0,797,0,all_other
True,82.7,667,0,all_other
True,86.3,682,1,credit_card
True,22.7,767,1,all_other
True,30.1,702,3,debt_consolidation
True,61.9,677,1,debt_consolidation
True,96.0,692,0,credit_card
True,2.0,782,0,all_other
True,67.8,687,2,credit_card
True,77.6,707,3,debt_consolidation
True,21.7,672,0,educational
True,48.3,712,1,major_purchase
True,24.0,762,0,all_other
True,11.1,717,0,major_purchase
True,27.9,772,1,major_purchase
True,15.4,727,0,debt_consolidation
True,97.2,712,0,all_other
True,0.0,707,2,all_other
True,14.1,702,1,all_other
True,26.2,777,7,all_other
True,31.9,707,1,credit_card
True,10.9,717,0,educational
True,62.9,697,1,all_other
True,1.5,767,2,credit_card
True,72.2,767,0,credit_card
True,7.9,672,2,debt_consolidation
True,25.8,727,0,home_improvement
True,1.8,722,1,home_improvement
True,33.2,687,3,credit_card
True,52.3,692,1,debt_consolidation
True,45.4,662,0,all_other
True,30.6,677,3,debt_consolidation
True,51.8,662,1,all_other
True,92.5,662,3,all_other
True,84.0,717,2,credit_card
True,71.6,717,2,credit_card
True,19.0,742,5,debt_consolidation
True,48.7,722,0,all_other
True,48.2,717,1,home_improvement
True,51.6,702,0,credit_card
True,39.0,737,0,credit_card
True,79.5,662,3,debt_consolidation
True,0.0,762,2,credit_card
True,4.8,687,0,debt_consolidation
True,44.7,707,2,all_other
True,76.7,697,0,credit_card
True,50.0,667,2,major_purchase
True,41.4,682,2,home_improvement
True,72.6,697,1,credit_card
True,70.2,727,0,debt_consolidation
True,28.1,682,3,debt_consolidation
True,34.7,727,0,debt_consolidation
True,0.0,757,1,credit_card
True,0.3,812,0,home_improvement
True,53.2,687,2,credit_card
True,73.1,697,0,debt_consolidation
True,70.0,707,2,all_other
True,47.1,722,0,debt_consolidation
True,28.0,682,1,all_other
True,5.0,747,0,all_other
True,32.7,722,2,debt_consolidation
True,71.2,662,0,all_other
True,40.7,677,0,all_other
True,14.9,722,0,credit_card
True,61.6,702,1,all_other
True,23.6,682,0,debt_consolidation
True,73.0,687,0,all_other
True,65.6,702,1,debt_consolidation
True,27.2,682,1,all_other
True,17.1,667,2,all_other
True,26.4,702,1,credit_card
True,15.0,702,0,credit_card
True,40.8,692,2,debt_consolidation
True,55.7,717,1,all_other
True,35.7,732,1,credit_card
True,89.5,667,1,home_improvement
True,8.4,747,1,major_purchase
True,36.1,697,0,debt_consolidation
True,4.5,677,3,educational
True,57.0,667,1,debt_consolidation
True,16.5,762,0,all_other
True,0.3,807,1,all_other
True,47.8,687,2,all_other
True,0.3,812,0,home_improvement
True,61.7,672,0,home_improvement
True,95.2,687,0,debt_consolidation
True,37.4,712,1,all_other
True,27.1,747,1,educational
True,23.2,757,0,educational
True,69.2,667,1,all_other
True,45.1,672,0,major_purchase
True,78.3,672,2,debt_consolidation
True,7.1,742,0,all_other
True,40.4,682,0,major_purchase
True,16.8,662,2,debt_consolidation
True,9.7,757,0,home_improvement
True,82.1,682,2,debt_consolidation
True,30.6,662,2,all_other
True,8.6,702,2,debt_consolidation
True,24.0,687,1,credit_card
True,10.7,722,2,educational
True,55.1,687,1,educational
True,29.6,717,0,debt_consolidation
True,26.5,747,2,debt_consolidation
True,0.2,697,1,debt_consolidation
True,81.6,667,1,debt_consolidation
True,80.9,687,2,educational
True,66.6,722,1,credit_card
True,48.0,722,0,debt_consolidation
True,43.5,697,0,educational
True,66.9,667,0,debt_consolidation
True,39.2,742,3,home_improvement
True,18.7,677,0,debt_consolidation
True,9.6,692,2,all_other
True,96.2,677,2,all_other
True,98.5,707,1,credit_card
True,91.1,717,0,credit_card
True,99.0,712,2,credit_card
True,48.9,687,0,credit_card
True,1.3,717,0,all_other
True,2.4,737,2,all_other
True,0.0,752,3,all_other
True,38.1,762,0,all_other
True,7.3,772,0,all_other
True,47.7,682,0,debt_consolidation
True,54.9,707,0,debt_consolidation
True,50.1,667,1,credit_card
True,89.2,672,0,debt_consolidation
True,56.3,727,1,debt_consolidation
True,34.0,682,1,all_other
True,58.4,702,1,all_other
True,35.4,677,2,major_purchase
True,19.7,752,0,credit_card
True,51.0,682,0,all_other
True,95.5,687,0,credit_card
True,57.7,687,3,home_improvement
True,94.9,677,1,all_other
True,98.1,677,0,all_other
True,98.1,707,1,debt_consolidation
True,0.0,757,6,major_purchase
True,53.7,682,1,debt_consolidation
True,63.6,667,1,debt_consolidation
True,45.3,692,1,all_other
True,69.6,702,2,all_other
True,29.4,697,2,credit_card
True,14.3,732,0,major_purchase
True,29.9,717,1,debt_consolidation
True,42.0,727,3,debt_consolidation
True,21.7,697,0,major_purchase
True,13.9,787,1,all_other
True,98.8,667,0,debt_consolidation
True,76.8,707,1,home_improvement
True,1.6,762,3,all_other
True,54.6,677,0,all_other
True,52.7,732,1,debt_consolidation
True,42.9,697,0,all_other
True,87.6,682,2,all_other
True,21.8,672,3,all_other
True,31.3,677,0,all_other
True,74.5,712,0,major_purchase
True,9.0,737,2,all_other
True,78.7,722,0,debt_consolidation
True,7.6,727,1,all_other
True,46.2,697,3,debt_consolidation
True,78.4,662,3,all_other
True,15.8,712,2,all_other
True,81.2,667,1,credit_card
True,33.9,712,0,major_purchase
True,74.4,662,0,credit_card
True,96.7,707,1,all_other
True,74.8,677,1,debt_consolidation
True,57.7,662,0,home_improvement
True,42.8,707,2,debt_consolidation
True,27.2,742,0,all_other
True,69.3,737,0,credit_card
True,56.1,677,3,debt_consolidation
True,60.6,667,3,home_improvement
True,32.3,702,1,debt_consolidation
True,51.1,702,2,debt_consolidation
True,96.2,682,0,credit_card
True,5.3,662,3,all_other
True,10.9,782,0,home_improvement
True,98.3,697,0,debt_consolidation
True,66.9,682,1,debt_consolidation
True,74.6,672,0,debt_consolidation
True,55.9,762,0,credit_card
True,85.0,687,1,debt_consolidation
True,33.8,687,0,all_other
True,27.2,712,1,all_other
True,28.3,722,1,major_purchase
True,97.4,662,2,debt_consolidation
True,91.9,692,2,credit_card
True,87.3,677,0,major_purchase
True,67.3,677,1,credit_card
True,95.5,662,1,debt_consolidation
True,77.0,687,1,all_other
True,29.0,707,1,home_improvement
True,2.4,752,5,all_other
True,28.9,717,3,all_other
True,13.7,722,1,all_other
True,46.8,702,0,debt_consolidation
True,13.5,742,8,credit_card
True,61.9,722,1,credit_card
True,45.7,687,0,all_other
True,27.7,692,3,all_other
True,90.6,717,0,credit_card
True,25.3,732,3,all_other
True,22.3,682,3,home_improvement
True,34.9,672,1,all_other
True,48.5,667,1,credit_card
True,17.6,757,0,major_purchase
True,19.9,742,0,all_other
True,55.3,677,1,debt_consolidation
True,75.6,687,0,credit_card
True,68.0,682,1,debt_consolidation
True,86.3,667,0,credit_card
True,36.8,757,0,all_other
True,41.0,682,0,debt_consolidation
True,5.8,747,0,all_other
True,44.4,662,2,major_purchase
True,40.8,752,6,all_other
True,89.2,672,2,educational
True,37.3,697,0,debt_consolidation
True,50.7,707,0,educational
True,89.6,677,0,credit_card
True,71.0,662,2,educational
True,51.9,687,1,all_other
True,4.2,722,3,all_other
True,66.1,712,0,debt_consolidation
True,2.9,712,1,all_other
True,35.8,677,2,major_purchase
True,9.0,777,2,debt_consolidation
True,77.2,677,2,all_other
True,22.1,732,1,debt_consolidation
True,98.6,722,0,all_other
True,9.2,672,2,debt_consolidation
True,60.6,677,1,educational
True,92.0,722,3,debt_consolidation
True,31.3,752,1,debt_consolidation
True,72.9,697,0,debt_consolidation
True,78.7,707,0,credit_card
True,35.8,722,0,debt_consolidation
True,99.4,667,2,credit_card
True,21.5,787,1,major_purchase
True,49.9,697,1,credit_card
True,0.0,772,6,debt_consolidation
True,45.1,752,0,debt_consolidation
True,49.1,752,3,all_other
True,63.7,682,0,all_other
True,38.6,687,2,debt_consolidation
True,58.9,707,2,debt_consolidation
True,41.9,752,2,credit_card
True,8.6,782,0,all_other
True,93.2,702,0,credit_card
True,27.2,742,1,all_other
True,11.1,782,2,credit_card
True,68.7,687,1,all_other
True,79.2,672,1,credit_card
True,27.8,697,1,all_other
True,10.9,742,1,all_other
True,62.3,697,1,debt_consolidation
True,37.0,717,2,all_other
True,92.3,687,0,credit_card
True,1.1,682,0,credit_card
True,21.0,742,2,home_improvement
True,5.0,782,0,educational
True,30.9,722,1,debt_consolidation
True,15.4,727,1,home_improvement
True,58.4,712,0,all_other
True,77.3,662,0,all_other
True,51.9,682,0,credit_card
True,52.2,662,1,credit_card
True,35.4,692,1,debt_consolidation
True,46.3,672,0,credit_card
True,58.0,687,1,credit_card
True,32.0,757,1,all_other
True,2.3,697,1,all_other
True,42.6,667,2,credit_card
True,41.0,667,3,all_other
True,9.7,757,3,debt_consolidation
True,13.7,792,3,all_other
True,6.7,727,0,all_other
True,32.4,702,0,debt_consolidation
True,56.2,697,3,debt_consolidation
True,85.8,662,0,credit_card
True,4.6,667,0,major_purchase
True,18.1,707,0,credit_card
True,97.5,707,0,credit_card
True,49.5,712,0,debt_consolidation
True,29.8,712,2,educational
True,30.1,717,0,all_other
True,63.6,727,1,debt_consolidation
True,54.8,742,1,debt_consolidation
True,31.2,747,7,all_other
True,49.5,722,0,debt_consolidation
True,84.3,667,0,all_other
True,25.0,752,1,all_other
True,40.4,732,3,home_improvement
True,10.7,742,1,all_other
True,47.5,747,0,credit_card
True,0.5,752,1,all_other
True,33.7,722,0,home_improvement
True,0.2,802,0,major_purchase
True,46.0,677,0,debt_consolidation
True,41.0,697,2,credit_card
True,30.3,687,1,all_other
True,9.2,742,1,major_purchase
True,62.5,707,0,small_business
True,15.0,672,2,small_business
True,89.2,682,1,debt_consolidation
True,11.4,737,2,small_business
True,75.5,707,0,debt_consolidation
True,15.0,707,1,debt_consolidation
True,10.7,787,2,educational
True,7.2,767,0,small_business
True,73.9,682,0,all_other
True,72.1,692,1,debt_consolidation
True,30.8,757,0,credit_card
True,85.8,692,0,credit_card
True,14.6,777,0,debt_consolidation
True,45.1,682,1,credit_card
True,53.1,732,2,credit_card
True,44.7,692,1,home_improvement
True,64.5,702,1,credit_card
True,52.6,692,0,all_other
True,28.3,662,1,debt_consolidation
True,21.2,682,3,credit_card
True,14.3,737,1,all_other
True,30.3,717,1,small_business
True,53.1,732,2,home_improvement
True,66.7,697,1,all_other
True,19.3,772,0,credit_card
True,58.1,687,0,credit_card
True,6.9,787,0,small_business
True,0.0,692,3,credit_card
True,67.5,667,1,debt_consolidation
True,23.4,767,0,all_other
True,77.6,692,1,debt_consolidation
True,14.9,712,0,credit_card
True,50.6,682,2,debt_consolidation
True,41.4,677,0,credit_card
True,5.9,762,0,home_improvement
True,89.3,697,1,debt_consolidation
True,50.7,732,3,all_other
True,40.1,732,3,debt_consolidation
True,96.6,732,2,home_improvement
True,93.6,707,1,all_other
True,50.6,672,1,debt_consolidation
True,18.3,777,1,all_other
True,5.8,692,1,all_other
True,30.7,662,1,all_other
True,43.5,672,3,debt_consolidation
True,13.5,787,0,all_other
True,41.8,707,0,debt_consolidation
True,43.7,727,1,debt_consolidation
True,72.9,692,2,small_business
True,44.3,717,3,debt_consolidation
True,25.2,702,0,debt_consolidation
True,94.0,722,0,all_other
True,40.9,722,1,small_business
True,80.5,687,0,major_purchase
True,45.7,667,1,small_business
True,13.3,742,1,credit_card
True,39.8,672,1,small_business
True,35.3,767,1,debt_consolidation
True,39.3,717,1,debt_consolidation
True,16.2,722,2,home_improvement
True,37.8,747,0,small_business
True,72.1,692,0,all_other
True,31.4,667,3,educational
True,59.3,692,0,debt_consolidation
True,95.4,727,1,debt_consolidation
True,46.9,717,0,debt_consolidation
True,13.7,742,3,educational
True,89.2,682,0,small_business
True,66.2,742,1,debt_consolidation
True,87.8,682,1,educational
True,76.3,662,1,credit_card
True,2.7,782,1,debt_consolidation
True,20.9,722,3,debt_consolidation
True,51.0,722,3,debt_consolidation
True,24.7,672,2,debt_consolidation
True,26.1,707,2,home_improvement
True,71.3,722,0,debt_consolidation
True,55.4,687,0,debt_consolidation
True,5.6,772,1,debt_consolidation
True,43.3,712,3,credit_card
True,37.6,697,2,debt_consolidation
True,71.3,662,1,debt_consolidation
True,30.7,707,0,credit_card
True,0.6,817,0,all_other
True,83.6,717,1,debt_consolidation
True,46.4,712,1,credit_card
True,0.0,682,0,small_business
True,7.3,762,1,major_purchase
True,31.3,752,2,credit_card
True,21.6,767,3,all_other
True,33.4,722,1,small_business
True,46.3,712,0,debt_consolidation
True,0.1,757,3,major_purchase
